Individual,FrameNumber,CubeEndPoint0(X),CubeEndPoint0(Y),CubeEndPoint0(Z),CubeEndPoint1(X),CubeEndPoint1(Y),CubeEndPoint1(Z),CubeEndPoint2(X),CubeEndPoint2(Y),CubeEndPoint2(Z),CubeEndPoint3(X),CubeEndPoint3(Y),CubeEndPoint3(Z),CubeEndPoint4(X),CubeEndPoint4(Y),CubeEndPoint4(Z),CubeEndPoint5(X),CubeEndPoint5(Y),CubeEndPoint5(Z),CubeEndPoint6(X),CubeEndPoint6(Y),CubeEndPoint6(Z),CubeEndPoint7(X),CubeEndPoint7(Y),CubeEndPoint7(Z),#XDIV,#YDIV,#ZDIV,
Person143,338,-0.8289128,-0.4001723,1.3495550000000003,0.7682112,-0.4001723,1.3495550000000003,-0.8289128,1.029046,1.3495550000000003,0.7682112,1.029046,1.3495550000000003,-0.8289128,-0.4001723,2.803787,0.7682112,-0.4001723,2.803787,-0.8289128,1.029046,2.803787,0.7682112,1.029046,2.803787,10,10,10,
Person143,339,-0.8289128,-0.4001723,1.3533920000000002,0.7682112,-0.4001723,1.3533920000000002,-0.8289128,1.029046,1.3533920000000002,0.7682112,1.029046,1.3533920000000002,-0.8289128,-0.4001723,2.8076239999999997,0.7682112,-0.4001723,2.8076239999999997,-0.8289128,1.029046,2.8076239999999997,0.7682112,1.029046,2.8076239999999997,10,10,10,
Person143,340,-0.8289128,-0.4001723,1.3581830000000001,0.7682112,-0.4001723,1.3581830000000001,-0.8289128,1.029046,1.3581830000000001,0.7682112,1.029046,1.3581830000000001,-0.8289128,-0.4001723,2.8124149999999997,0.7682112,-0.4001723,2.8124149999999997,-0.8289128,1.029046,2.8124149999999997,0.7682112,1.029046,2.8124149999999997,10,10,10,
Person143,341,-0.8289128,-0.4001723,1.3612750000000002,0.7682112,-0.4001723,1.3612750000000002,-0.8289128,1.029046,1.3612750000000002,0.7682112,1.029046,1.3612750000000002,-0.8289128,-0.4001723,2.815507,0.7682112,-0.4001723,2.815507,-0.8289128,1.029046,2.815507,0.7682112,1.029046,2.815507,10,10,10,
Person143,342,-0.8289128,-0.4001723,1.3795060000000003,0.7682112,-0.4001723,1.3795060000000003,-0.8289128,1.029046,1.3795060000000003,0.7682112,1.029046,1.3795060000000003,-0.8289128,-0.4001723,2.8337380000000003,0.7682112,-0.4001723,2.8337380000000003,-0.8289128,1.029046,2.8337380000000003,0.7682112,1.029046,2.8337380000000003,10,10,10,
Person143,343,-0.8289128,-0.4001723,1.3812910000000003,0.7682112,-0.4001723,1.3812910000000003,-0.8289128,1.029046,1.3812910000000003,0.7682112,1.029046,1.3812910000000003,-0.8289128,-0.4001723,2.8355230000000002,0.7682112,-0.4001723,2.8355230000000002,-0.8289128,1.029046,2.8355230000000002,0.7682112,1.029046,2.8355230000000002,10,10,10,
Person143,344,-0.8289128,-0.4001723,1.3767280000000002,0.7682112,-0.4001723,1.3767280000000002,-0.8289128,1.029046,1.3767280000000002,0.7682112,1.029046,1.3767280000000002,-0.8289128,-0.4001723,2.83096,0.7682112,-0.4001723,2.83096,-0.8289128,1.029046,2.83096,0.7682112,1.029046,2.83096,10,10,10,
Person143,345,-0.8289128,-0.4001723,1.377302,0.7682112,-0.4001723,1.377302,-0.8289128,1.029046,1.377302,0.7682112,1.029046,1.377302,-0.8289128,-0.4001723,2.8315339999999996,0.7682112,-0.4001723,2.8315339999999996,-0.8289128,1.029046,2.8315339999999996,0.7682112,1.029046,2.8315339999999996,10,10,10,
Person143,346,-0.8289128,-0.4001723,1.414954,0.7682112,-0.4001723,1.414954,-0.8289128,1.029046,1.414954,0.7682112,1.029046,1.414954,-0.8289128,-0.4001723,2.869186,0.7682112,-0.4001723,2.869186,-0.8289128,1.029046,2.869186,0.7682112,1.029046,2.869186,10,10,10,
Person143,347,-0.8289128,-0.4001723,1.438165,0.7682112,-0.4001723,1.438165,-0.8289128,1.029046,1.438165,0.7682112,1.029046,1.438165,-0.8289128,-0.4001723,2.892397,0.7682112,-0.4001723,2.892397,-0.8289128,1.029046,2.892397,0.7682112,1.029046,2.892397,10,10,10,
Person143,348,-0.8289128,-0.4001723,1.4341100000000002,0.7682112,-0.4001723,1.4341100000000002,-0.8289128,1.029046,1.4341100000000002,0.7682112,1.029046,1.4341100000000002,-0.8289128,-0.4001723,2.8883419999999997,0.7682112,-0.4001723,2.8883419999999997,-0.8289128,1.029046,2.8883419999999997,0.7682112,1.029046,2.8883419999999997,10,10,10,
Person143,349,-0.8289128,-0.4001723,1.4303350000000001,0.7682112,-0.4001723,1.4303350000000001,-0.8289128,1.029046,1.4303350000000001,0.7682112,1.029046,1.4303350000000001,-0.8289128,-0.4001723,2.8845669999999997,0.7682112,-0.4001723,2.8845669999999997,-0.8289128,1.029046,2.8845669999999997,0.7682112,1.029046,2.8845669999999997,10,10,10,
Person143,350,-0.8289128,-0.4001723,1.4243210000000002,0.7682112,-0.4001723,1.4243210000000002,-0.8289128,1.029046,1.4243210000000002,0.7682112,1.029046,1.4243210000000002,-0.8289128,-0.4001723,2.878553,0.7682112,-0.4001723,2.878553,-0.8289128,1.029046,2.878553,0.7682112,1.029046,2.878553,10,10,10,
Person143,351,-0.8289128,-0.4001723,1.4194480000000003,0.7682112,-0.4001723,1.4194480000000003,-0.8289128,1.029046,1.4194480000000003,0.7682112,1.029046,1.4194480000000003,-0.8289128,-0.4001723,2.8736800000000002,0.7682112,-0.4001723,2.8736800000000002,-0.8289128,1.029046,2.8736800000000002,0.7682112,1.029046,2.8736800000000002,10,10,10,
Person143,352,-0.8289128,-0.4001723,1.4072450000000003,0.7682112,-0.4001723,1.4072450000000003,-0.8289128,1.029046,1.4072450000000003,0.7682112,1.029046,1.4072450000000003,-0.8289128,-0.4001723,2.861477,0.7682112,-0.4001723,2.861477,-0.8289128,1.029046,2.861477,0.7682112,1.029046,2.861477,10,10,10,
Person143,353,-0.8289128,-0.4001723,1.4082620000000003,0.7682112,-0.4001723,1.4082620000000003,-0.8289128,1.029046,1.4082620000000003,0.7682112,1.029046,1.4082620000000003,-0.8289128,-0.4001723,2.862494,0.7682112,-0.4001723,2.862494,-0.8289128,1.029046,2.862494,0.7682112,1.029046,2.862494,10,10,10,
Person143,354,-0.8289128,-0.4001723,1.402433,0.7682112,-0.4001723,1.402433,-0.8289128,1.029046,1.402433,0.7682112,1.029046,1.402433,-0.8289128,-0.4001723,2.8566649999999996,0.7682112,-0.4001723,2.8566649999999996,-0.8289128,1.029046,2.8566649999999996,0.7682112,1.029046,2.8566649999999996,10,10,10,
Person143,355,-0.8289128,-0.4001723,1.4015480000000002,0.7682112,-0.4001723,1.4015480000000002,-0.8289128,1.029046,1.4015480000000002,0.7682112,1.029046,1.4015480000000002,-0.8289128,-0.4001723,2.85578,0.7682112,-0.4001723,2.85578,-0.8289128,1.029046,2.85578,0.7682112,1.029046,2.85578,10,10,10,
Person143,356,-0.8289128,-0.4001723,1.398662,0.7682112,-0.4001723,1.398662,-0.8289128,1.029046,1.398662,0.7682112,1.029046,1.398662,-0.8289128,-0.4001723,2.852894,0.7682112,-0.4001723,2.852894,-0.8289128,1.029046,2.852894,0.7682112,1.029046,2.852894,10,10,10,
Person143,357,-0.8289128,-0.4001723,1.397353,0.7682112,-0.4001723,1.397353,-0.8289128,1.029046,1.397353,0.7682112,1.029046,1.397353,-0.8289128,-0.4001723,2.851585,0.7682112,-0.4001723,2.851585,-0.8289128,1.029046,2.851585,0.7682112,1.029046,2.851585,10,10,10,
Person143,358,-0.8289128,-0.4001723,1.394915,0.7682112,-0.4001723,1.394915,-0.8289128,1.029046,1.394915,0.7682112,1.029046,1.394915,-0.8289128,-0.4001723,2.8491469999999994,0.7682112,-0.4001723,2.8491469999999994,-0.8289128,1.029046,2.8491469999999994,0.7682112,1.029046,2.8491469999999994,10,10,10,
Person143,359,-0.8289128,-0.4001723,1.401026,0.7682112,-0.4001723,1.401026,-0.8289128,1.029046,1.401026,0.7682112,1.029046,1.401026,-0.8289128,-0.4001723,2.855258,0.7682112,-0.4001723,2.855258,-0.8289128,1.029046,2.855258,0.7682112,1.029046,2.855258,10,10,10,
Person143,360,-0.8289128,-0.4001723,1.402036,0.7682112,-0.4001723,1.402036,-0.8289128,1.029046,1.402036,0.7682112,1.029046,1.402036,-0.8289128,-0.4001723,2.856268,0.7682112,-0.4001723,2.856268,-0.8289128,1.029046,2.856268,0.7682112,1.029046,2.856268,10,10,10,
Person143,361,-0.8289128,-0.4001723,1.366424,0.7682112,-0.4001723,1.366424,-0.8289128,1.029046,1.366424,0.7682112,1.029046,1.366424,-0.8289128,-0.4001723,2.8206559999999996,0.7682112,-0.4001723,2.8206559999999996,-0.8289128,1.029046,2.8206559999999996,0.7682112,1.029046,2.8206559999999996,10,10,10,
Person143,362,-0.8289128,-0.4001723,1.360124,0.7682112,-0.4001723,1.360124,-0.8289128,1.029046,1.360124,0.7682112,1.029046,1.360124,-0.8289128,-0.4001723,2.814356,0.7682112,-0.4001723,2.814356,-0.8289128,1.029046,2.814356,0.7682112,1.029046,2.814356,10,10,10,
Person143,363,-0.8289128,-0.4001723,1.4277900000000001,0.7682112,-0.4001723,1.4277900000000001,-0.8289128,1.029046,1.4277900000000001,0.7682112,1.029046,1.4277900000000001,-0.8289128,-0.4001723,2.882022,0.7682112,-0.4001723,2.882022,-0.8289128,1.029046,2.882022,0.7682112,1.029046,2.882022,10,10,10,
Person143,364,-0.8289128,-0.4001723,1.445556,0.7682112,-0.4001723,1.445556,-0.8289128,1.029046,1.445556,0.7682112,1.029046,1.445556,-0.8289128,-0.4001723,2.899788,0.7682112,-0.4001723,2.899788,-0.8289128,1.029046,2.899788,0.7682112,1.029046,2.899788,10,10,10,
Person143,365,-0.8289128,-0.4001723,1.45129,0.7682112,-0.4001723,1.45129,-0.8289128,1.029046,1.45129,0.7682112,1.029046,1.45129,-0.8289128,-0.4001723,2.9055219999999995,0.7682112,-0.4001723,2.9055219999999995,-0.8289128,1.029046,2.9055219999999995,0.7682112,1.029046,2.9055219999999995,10,10,10,
Person143,366,-0.8289128,-0.4001723,1.445323,0.7682112,-0.4001723,1.445323,-0.8289128,1.029046,1.445323,0.7682112,1.029046,1.445323,-0.8289128,-0.4001723,2.8995549999999994,0.7682112,-0.4001723,2.8995549999999994,-0.8289128,1.029046,2.8995549999999994,0.7682112,1.029046,2.8995549999999994,10,10,10,
Person143,367,-0.8289128,-0.4001723,1.4498560000000003,0.7682112,-0.4001723,1.4498560000000003,-0.8289128,1.029046,1.4498560000000003,0.7682112,1.029046,1.4498560000000003,-0.8289128,-0.4001723,2.904088,0.7682112,-0.4001723,2.904088,-0.8289128,1.029046,2.904088,0.7682112,1.029046,2.904088,10,10,10,
Person143,368,-0.8289128,-0.4001723,1.452139,0.7682112,-0.4001723,1.452139,-0.8289128,1.029046,1.452139,0.7682112,1.029046,1.452139,-0.8289128,-0.4001723,2.906371,0.7682112,-0.4001723,2.906371,-0.8289128,1.029046,2.906371,0.7682112,1.029046,2.906371,10,10,10,
Person143,369,-0.8289128,-0.4001723,1.455399,0.7682112,-0.4001723,1.455399,-0.8289128,1.029046,1.455399,0.7682112,1.029046,1.455399,-0.8289128,-0.4001723,2.909631,0.7682112,-0.4001723,2.909631,-0.8289128,1.029046,2.909631,0.7682112,1.029046,2.909631,10,10,10,
Person143,370,-0.8289128,-0.4001723,1.458715,0.7682112,-0.4001723,1.458715,-0.8289128,1.029046,1.458715,0.7682112,1.029046,1.458715,-0.8289128,-0.4001723,2.912947,0.7682112,-0.4001723,2.912947,-0.8289128,1.029046,2.912947,0.7682112,1.029046,2.912947,10,10,10,
Person143,371,-0.8289128,-0.4001723,1.463055,0.7682112,-0.4001723,1.463055,-0.8289128,1.029046,1.463055,0.7682112,1.029046,1.463055,-0.8289128,-0.4001723,2.917287,0.7682112,-0.4001723,2.917287,-0.8289128,1.029046,2.917287,0.7682112,1.029046,2.917287,10,10,10,
Person143,372,-0.8289128,-0.4001723,1.469985,0.7682112,-0.4001723,1.469985,-0.8289128,1.029046,1.469985,0.7682112,1.029046,1.469985,-0.8289128,-0.4001723,2.9242169999999996,0.7682112,-0.4001723,2.9242169999999996,-0.8289128,1.029046,2.9242169999999996,0.7682112,1.029046,2.9242169999999996,10,10,10,
Person143,373,-0.8289128,-0.4001723,1.4774050000000003,0.7682112,-0.4001723,1.4774050000000003,-0.8289128,1.029046,1.4774050000000003,0.7682112,1.029046,1.4774050000000003,-0.8289128,-0.4001723,2.9316370000000003,0.7682112,-0.4001723,2.9316370000000003,-0.8289128,1.029046,2.9316370000000003,0.7682112,1.029046,2.9316370000000003,10,10,10,
Person143,374,-0.8289128,-0.4001723,1.486134,0.7682112,-0.4001723,1.486134,-0.8289128,1.029046,1.486134,0.7682112,1.029046,1.486134,-0.8289128,-0.4001723,2.940366,0.7682112,-0.4001723,2.940366,-0.8289128,1.029046,2.940366,0.7682112,1.029046,2.940366,10,10,10,
Person143,375,-0.8289128,-0.4001723,1.436138,0.7682112,-0.4001723,1.436138,-0.8289128,1.029046,1.436138,0.7682112,1.029046,1.436138,-0.8289128,-0.4001723,2.89037,0.7682112,-0.4001723,2.89037,-0.8289128,1.029046,2.89037,0.7682112,1.029046,2.89037,10,10,10,
Person143,376,-0.8289128,-0.4001723,1.4397460000000002,0.7682112,-0.4001723,1.4397460000000002,-0.8289128,1.029046,1.4397460000000002,0.7682112,1.029046,1.4397460000000002,-0.8289128,-0.4001723,2.8939779999999997,0.7682112,-0.4001723,2.8939779999999997,-0.8289128,1.029046,2.8939779999999997,0.7682112,1.029046,2.8939779999999997,10,10,10,
Person143,377,-0.8289128,-0.4001723,1.536796,0.7682112,-0.4001723,1.536796,-0.8289128,1.029046,1.536796,0.7682112,1.029046,1.536796,-0.8289128,-0.4001723,2.991028,0.7682112,-0.4001723,2.991028,-0.8289128,1.029046,2.991028,0.7682112,1.029046,2.991028,10,10,10,
Person143,378,-0.8289128,-0.4001723,1.446347,0.7682112,-0.4001723,1.446347,-0.8289128,1.029046,1.446347,0.7682112,1.029046,1.446347,-0.8289128,-0.4001723,2.9005789999999996,0.7682112,-0.4001723,2.9005789999999996,-0.8289128,1.029046,2.9005789999999996,0.7682112,1.029046,2.9005789999999996,10,10,10,
Person143,379,-0.8289128,-0.4001723,1.5361420000000001,0.7682112,-0.4001723,1.5361420000000001,-0.8289128,1.029046,1.5361420000000001,0.7682112,1.029046,1.5361420000000001,-0.8289128,-0.4001723,2.990374,0.7682112,-0.4001723,2.990374,-0.8289128,1.029046,2.990374,0.7682112,1.029046,2.990374,10,10,10,
Person143,380,-0.8289128,-0.4001723,1.5364230000000003,0.7682112,-0.4001723,1.5364230000000003,-0.8289128,1.029046,1.5364230000000003,0.7682112,1.029046,1.5364230000000003,-0.8289128,-0.4001723,2.9906550000000003,0.7682112,-0.4001723,2.9906550000000003,-0.8289128,1.029046,2.9906550000000003,0.7682112,1.029046,2.9906550000000003,10,10,10,
Person143,381,-0.8289128,-0.4001723,1.5351550000000003,0.7682112,-0.4001723,1.5351550000000003,-0.8289128,1.029046,1.5351550000000003,0.7682112,1.029046,1.5351550000000003,-0.8289128,-0.4001723,2.989387,0.7682112,-0.4001723,2.989387,-0.8289128,1.029046,2.989387,0.7682112,1.029046,2.989387,10,10,10,
Person143,382,-0.8289128,-0.4001723,1.543826,0.7682112,-0.4001723,1.543826,-0.8289128,1.029046,1.543826,0.7682112,1.029046,1.543826,-0.8289128,-0.4001723,2.9980579999999994,0.7682112,-0.4001723,2.9980579999999994,-0.8289128,1.029046,2.9980579999999994,0.7682112,1.029046,2.9980579999999994,10,10,10,
Person143,383,-0.8289128,-0.4001723,1.535836,0.7682112,-0.4001723,1.535836,-0.8289128,1.029046,1.535836,0.7682112,1.029046,1.535836,-0.8289128,-0.4001723,2.990068,0.7682112,-0.4001723,2.990068,-0.8289128,1.029046,2.990068,0.7682112,1.029046,2.990068,10,10,10,
Person143,384,-0.8289128,-0.4001723,1.5289050000000002,0.7682112,-0.4001723,1.5289050000000002,-0.8289128,1.029046,1.5289050000000002,0.7682112,1.029046,1.5289050000000002,-0.8289128,-0.4001723,2.983137,0.7682112,-0.4001723,2.983137,-0.8289128,1.029046,2.983137,0.7682112,1.029046,2.983137,10,10,10,
Person143,385,-0.8289128,-0.4001723,1.529015,0.7682112,-0.4001723,1.529015,-0.8289128,1.029046,1.529015,0.7682112,1.029046,1.529015,-0.8289128,-0.4001723,2.9832469999999995,0.7682112,-0.4001723,2.9832469999999995,-0.8289128,1.029046,2.9832469999999995,0.7682112,1.029046,2.9832469999999995,10,10,10,
Person143,386,-0.8289128,-0.4001723,1.528831,0.7682112,-0.4001723,1.528831,-0.8289128,1.029046,1.528831,0.7682112,1.029046,1.528831,-0.8289128,-0.4001723,2.9830629999999996,0.7682112,-0.4001723,2.9830629999999996,-0.8289128,1.029046,2.9830629999999996,0.7682112,1.029046,2.9830629999999996,10,10,10,
Person143,387,-0.8289128,-0.4001723,1.533079,0.7682112,-0.4001723,1.533079,-0.8289128,1.029046,1.533079,0.7682112,1.029046,1.533079,-0.8289128,-0.4001723,2.987311,0.7682112,-0.4001723,2.987311,-0.8289128,1.029046,2.987311,0.7682112,1.029046,2.987311,10,10,10,
Person143,388,-0.8289128,-0.4001723,1.5569630000000003,0.7682112,-0.4001723,1.5569630000000003,-0.8289128,1.029046,1.5569630000000003,0.7682112,1.029046,1.5569630000000003,-0.8289128,-0.4001723,3.011195,0.7682112,-0.4001723,3.011195,-0.8289128,1.029046,3.011195,0.7682112,1.029046,3.011195,10,10,10,
Person143,389,-0.8289128,-0.4001723,1.5509360000000003,0.7682112,-0.4001723,1.5509360000000003,-0.8289128,1.029046,1.5509360000000003,0.7682112,1.029046,1.5509360000000003,-0.8289128,-0.4001723,3.0051680000000003,0.7682112,-0.4001723,3.0051680000000003,-0.8289128,1.029046,3.0051680000000003,0.7682112,1.029046,3.0051680000000003,10,10,10,
Person143,390,-0.8289128,-0.4001723,1.551741,0.7682112,-0.4001723,1.551741,-0.8289128,1.029046,1.551741,0.7682112,1.029046,1.551741,-0.8289128,-0.4001723,3.005973,0.7682112,-0.4001723,3.005973,-0.8289128,1.029046,3.005973,0.7682112,1.029046,3.005973,10,10,10,
Person143,391,-0.8289128,-0.4001723,1.5535030000000003,0.7682112,-0.4001723,1.5535030000000003,-0.8289128,1.029046,1.5535030000000003,0.7682112,1.029046,1.5535030000000003,-0.8289128,-0.4001723,3.0077350000000003,0.7682112,-0.4001723,3.0077350000000003,-0.8289128,1.029046,3.0077350000000003,0.7682112,1.029046,3.0077350000000003,10,10,10,
Person143,392,-0.8289128,-0.4001723,1.5414490000000003,0.7682112,-0.4001723,1.5414490000000003,-0.8289128,1.029046,1.5414490000000003,0.7682112,1.029046,1.5414490000000003,-0.8289128,-0.4001723,2.9956810000000003,0.7682112,-0.4001723,2.9956810000000003,-0.8289128,1.029046,2.9956810000000003,0.7682112,1.029046,2.9956810000000003,10,10,10,
Person143,393,-0.8289128,-0.4001723,1.504808,0.7682112,-0.4001723,1.504808,-0.8289128,1.029046,1.504808,0.7682112,1.029046,1.504808,-0.8289128,-0.4001723,2.95904,0.7682112,-0.4001723,2.95904,-0.8289128,1.029046,2.95904,0.7682112,1.029046,2.95904,10,10,10,
Person143,394,-0.8289128,-0.4001723,1.507604,0.7682112,-0.4001723,1.507604,-0.8289128,1.029046,1.507604,0.7682112,1.029046,1.507604,-0.8289128,-0.4001723,2.961836,0.7682112,-0.4001723,2.961836,-0.8289128,1.029046,2.961836,0.7682112,1.029046,2.961836,10,10,10,
Person143,395,-0.8289128,-0.4001723,1.493101,0.7682112,-0.4001723,1.493101,-0.8289128,1.029046,1.493101,0.7682112,1.029046,1.493101,-0.8289128,-0.4001723,2.9473329999999995,0.7682112,-0.4001723,2.9473329999999995,-0.8289128,1.029046,2.9473329999999995,0.7682112,1.029046,2.9473329999999995,10,10,10,
Person143,396,-0.8289128,-0.4001723,1.5249150000000002,0.7682112,-0.4001723,1.5249150000000002,-0.8289128,1.029046,1.5249150000000002,0.7682112,1.029046,1.5249150000000002,-0.8289128,-0.4001723,2.979147,0.7682112,-0.4001723,2.979147,-0.8289128,1.029046,2.979147,0.7682112,1.029046,2.979147,10,10,10,
Person143,397,-0.8289128,-0.4001723,1.5230430000000001,0.7682112,-0.4001723,1.5230430000000001,-0.8289128,1.029046,1.5230430000000001,0.7682112,1.029046,1.5230430000000001,-0.8289128,-0.4001723,2.9772749999999997,0.7682112,-0.4001723,2.9772749999999997,-0.8289128,1.029046,2.9772749999999997,0.7682112,1.029046,2.9772749999999997,10,10,10,
Person143,398,-0.8289128,-0.4001723,1.5234400000000001,0.7682112,-0.4001723,1.5234400000000001,-0.8289128,1.029046,1.5234400000000001,0.7682112,1.029046,1.5234400000000001,-0.8289128,-0.4001723,2.977672,0.7682112,-0.4001723,2.977672,-0.8289128,1.029046,2.977672,0.7682112,1.029046,2.977672,10,10,10,
Person143,399,-0.8289128,-0.4001723,1.4488260000000002,0.7682112,-0.4001723,1.4488260000000002,-0.8289128,1.029046,1.4488260000000002,0.7682112,1.029046,1.4488260000000002,-0.8289128,-0.4001723,2.9030579999999997,0.7682112,-0.4001723,2.9030579999999997,-0.8289128,1.029046,2.9030579999999997,0.7682112,1.029046,2.9030579999999997,10,10,10,
Person143,400,-0.8289128,-0.4001723,1.505381,0.7682112,-0.4001723,1.505381,-0.8289128,1.029046,1.505381,0.7682112,1.029046,1.505381,-0.8289128,-0.4001723,2.959613,0.7682112,-0.4001723,2.959613,-0.8289128,1.029046,2.959613,0.7682112,1.029046,2.959613,10,10,10,
Person143,401,-0.8289128,-0.4001723,1.588643,0.7682112,-0.4001723,1.588643,-0.8289128,1.029046,1.588643,0.7682112,1.029046,1.588643,-0.8289128,-0.4001723,3.0428749999999996,0.7682112,-0.4001723,3.0428749999999996,-0.8289128,1.029046,3.0428749999999996,0.7682112,1.029046,3.0428749999999996,10,10,10,
Person143,402,-0.8289128,-0.4001723,1.5826620000000002,0.7682112,-0.4001723,1.5826620000000002,-0.8289128,1.029046,1.5826620000000002,0.7682112,1.029046,1.5826620000000002,-0.8289128,-0.4001723,3.036894,0.7682112,-0.4001723,3.036894,-0.8289128,1.029046,3.036894,0.7682112,1.029046,3.036894,10,10,10,
Person143,403,-0.8289128,-0.4001723,1.516307,0.7682112,-0.4001723,1.516307,-0.8289128,1.029046,1.516307,0.7682112,1.029046,1.516307,-0.8289128,-0.4001723,2.9705389999999996,0.7682112,-0.4001723,2.9705389999999996,-0.8289128,1.029046,2.9705389999999996,0.7682112,1.029046,2.9705389999999996,10,10,10,
Person143,404,-0.8289128,-0.4001723,1.5092870000000003,0.7682112,-0.4001723,1.5092870000000003,-0.8289128,1.029046,1.5092870000000003,0.7682112,1.029046,1.5092870000000003,-0.8289128,-0.4001723,2.963519,0.7682112,-0.4001723,2.963519,-0.8289128,1.029046,2.963519,0.7682112,1.029046,2.963519,10,10,10,
Person143,405,-0.8289128,-0.4001723,1.519147,0.7682112,-0.4001723,1.519147,-0.8289128,1.029046,1.519147,0.7682112,1.029046,1.519147,-0.8289128,-0.4001723,2.9733789999999996,0.7682112,-0.4001723,2.9733789999999996,-0.8289128,1.029046,2.9733789999999996,0.7682112,1.029046,2.9733789999999996,10,10,10,
Person143,406,-0.8289128,-0.4001723,1.527023,0.7682112,-0.4001723,1.527023,-0.8289128,1.029046,1.527023,0.7682112,1.029046,1.527023,-0.8289128,-0.4001723,2.981255,0.7682112,-0.4001723,2.981255,-0.8289128,1.029046,2.981255,0.7682112,1.029046,2.981255,10,10,10,
Person143,407,-0.8289128,-0.4001723,1.452005,0.7682112,-0.4001723,1.452005,-0.8289128,1.029046,1.452005,0.7682112,1.029046,1.452005,-0.8289128,-0.4001723,2.906237,0.7682112,-0.4001723,2.906237,-0.8289128,1.029046,2.906237,0.7682112,1.029046,2.906237,10,10,10,
Person143,408,-0.8289128,-0.4001723,1.4521430000000002,0.7682112,-0.4001723,1.4521430000000002,-0.8289128,1.029046,1.4521430000000002,0.7682112,1.029046,1.4521430000000002,-0.8289128,-0.4001723,2.9063749999999997,0.7682112,-0.4001723,2.9063749999999997,-0.8289128,1.029046,2.9063749999999997,0.7682112,1.029046,2.9063749999999997,10,10,10,
Person143,409,-0.8289128,-0.4001723,1.4532080000000003,0.7682112,-0.4001723,1.4532080000000003,-0.8289128,1.029046,1.4532080000000003,0.7682112,1.029046,1.4532080000000003,-0.8289128,-0.4001723,2.9074400000000002,0.7682112,-0.4001723,2.9074400000000002,-0.8289128,1.029046,2.9074400000000002,0.7682112,1.029046,2.9074400000000002,10,10,10,
Person143,410,-0.8289128,-0.4001723,1.4565690000000002,0.7682112,-0.4001723,1.4565690000000002,-0.8289128,1.029046,1.4565690000000002,0.7682112,1.029046,1.4565690000000002,-0.8289128,-0.4001723,2.910801,0.7682112,-0.4001723,2.910801,-0.8289128,1.029046,2.910801,0.7682112,1.029046,2.910801,10,10,10,
Person143,411,-0.8289128,-0.4001723,1.485238,0.7682112,-0.4001723,1.485238,-0.8289128,1.029046,1.485238,0.7682112,1.029046,1.485238,-0.8289128,-0.4001723,2.93947,0.7682112,-0.4001723,2.93947,-0.8289128,1.029046,2.93947,0.7682112,1.029046,2.93947,10,10,10,
Person143,412,-0.8289128,-0.4001723,1.5413720000000002,0.7682112,-0.4001723,1.5413720000000002,-0.8289128,1.029046,1.5413720000000002,0.7682112,1.029046,1.5413720000000002,-0.8289128,-0.4001723,2.995604,0.7682112,-0.4001723,2.995604,-0.8289128,1.029046,2.995604,0.7682112,1.029046,2.995604,10,10,10,
Person143,413,-0.8289128,-0.4001723,1.5398220000000002,0.7682112,-0.4001723,1.5398220000000002,-0.8289128,1.029046,1.5398220000000002,0.7682112,1.029046,1.5398220000000002,-0.8289128,-0.4001723,2.994054,0.7682112,-0.4001723,2.994054,-0.8289128,1.029046,2.994054,0.7682112,1.029046,2.994054,10,10,10,
Person143,414,-0.8289128,-0.4001723,1.519026,0.7682112,-0.4001723,1.519026,-0.8289128,1.029046,1.519026,0.7682112,1.029046,1.519026,-0.8289128,-0.4001723,2.9732579999999995,0.7682112,-0.4001723,2.9732579999999995,-0.8289128,1.029046,2.9732579999999995,0.7682112,1.029046,2.9732579999999995,10,10,10,
Person143,415,-0.8289128,-0.4001723,1.4822140000000001,0.7682112,-0.4001723,1.4822140000000001,-0.8289128,1.029046,1.4822140000000001,0.7682112,1.029046,1.4822140000000001,-0.8289128,-0.4001723,2.936446,0.7682112,-0.4001723,2.936446,-0.8289128,1.029046,2.936446,0.7682112,1.029046,2.936446,10,10,10,
Person143,416,-0.8289128,-0.4001723,1.5510280000000003,0.7682112,-0.4001723,1.5510280000000003,-0.8289128,1.029046,1.5510280000000003,0.7682112,1.029046,1.5510280000000003,-0.8289128,-0.4001723,3.00526,0.7682112,-0.4001723,3.00526,-0.8289128,1.029046,3.00526,0.7682112,1.029046,3.00526,10,10,10,
Person143,417,-0.8289128,-0.4001723,1.5504930000000001,0.7682112,-0.4001723,1.5504930000000001,-0.8289128,1.029046,1.5504930000000001,0.7682112,1.029046,1.5504930000000001,-0.8289128,-0.4001723,3.0047249999999996,0.7682112,-0.4001723,3.0047249999999996,-0.8289128,1.029046,3.0047249999999996,0.7682112,1.029046,3.0047249999999996,10,10,10,
Person143,418,-0.8289128,-0.4001723,1.5460330000000002,0.7682112,-0.4001723,1.5460330000000002,-0.8289128,1.029046,1.5460330000000002,0.7682112,1.029046,1.5460330000000002,-0.8289128,-0.4001723,3.0002649999999997,0.7682112,-0.4001723,3.0002649999999997,-0.8289128,1.029046,3.0002649999999997,0.7682112,1.029046,3.0002649999999997,10,10,10,
